IRIS,IRIS_NAME,Nb_BT
595090102,Marais Warendin,12
595090103,Quartier de Belleforiere-Escarpelle,16
595110000,Rosult,26
595120101,Mackellerie,7
595120102,Fresnoy,19
595120201,fosse aux chenes,17
595120202,Alma Sud,5
595120203,Alma Nord,7
595120301,Entrepont-Cartigny,11
595120302,Hutin-Oran,6
595120303,Cul de Four,18
595120401,Hommelet Nord,3
595120402,Hommelet Centre,6
595120403,Hommelet Sud,5
595120501,epeule nord,6
595120502,epeule centre,7
595120503,epeule sud,3
595120504,Trichon,11
595120601,esperance centre,26
595120602,Nations Unies,17
595120603,Anseele,27
595120701,Barbieux-Vauban,19
595120702,Barbieux Sud,14
595120703,edouart vaillant,15
595120801,Moulin Nord,3
595120802,Moulin Sud,2
595120803,Potennerie,6
595120901,Sainte-Elisabeth Centre,3
595120902,Sainte-Elisabeth Sud,4
595120903,Sainte-Elisabeth Nord,8
595121001,Pile Est,3
595121002,Pile Centre,3
595121003,Pile Nord,16
595121101,Trois Ponts Nord,4
595121102,Trois Ponts Sud,3
595121103,Sartel,15
595121201,Linne Chemin Neuf,6
595121202,Justice,10
595121203,fraternite,9
595121301,Nouveau Roubaix,2
595121302,Hauts Champs,9
595130000,Roucourt,5
595140000,Rousies,29
595150000,Rouvignies,25
595160000,Rubrouck,31
595170000,Les Rues-des-Vignes,16
595180000,Ruesnes,6
595190000,Rumegies,23
595200000,Rumilly-en-Cambrésis,11
595210000,Sailly-lez-Cambrai,4
595220000,Sailly-lez-Lannoy,14
595230000,Sainghin-en-Mélantois,42
595240101,Sud,13
595240102,Nord,16
595250000,Sains-du-Nord,31
595260101,moulin blanc-la bruyere,42
595260102,centre 1,19
595260103,centre 2,22
595260104,thermal-mont des bruyeres,49
595260105,moulin des loups,18
595260106,centre 3,8
595270101,Messines et ZAC,9
595270102,eglise-cimetiere,9
595270103,ecole-beguinage,6
595270104,Batailles et fleurs,16
595270105,Sainte-Helene,14
595270106,Vino-Inter,2
595280000,Saint-Aubert,13
595290000,Saint-Aubin,14
595300000,Saint-Aybert,5
595310000,Saint-Benin,7
595320000,Saint-Georges-sur-l'Aa,16
595330000,Saint-Hilaire-lez-Cambrai,14
595340000,Saint-Hilaire-sur-Helpe,35
595350000,Saint-Jans-Cappel,30
595360000,Sainte-Marie-Cappel,20
595370000,Saint-Martin-sur-Écaillon,8
595380000,Saint-Momelin,6
595390000,Saint-Pierre-Brouck,22
595410000,Saint-Python,11
595420000,Saint-Remy-Chaussée,9
595430000,Saint-Remy-du-Nord,18
595440101,zone industrielle,18
595440103,Saint-Saulve 3,12
595440104,Saint-Saulve 4,11
595440105,Saint-Saulve 5,13
595440107,Saint-Saulve 2,22
595450000,Saint-Souplet,19
595460000,Saint-Sylvestre-Cappel,26
595470000,Saint-Vaast-en-Cambrésis,7
595480000,Saint-Waast,18
595490000,Salesches,7
595500000,Salomé,25
595510000,Saméon,20
595520000,Sancourt,7
595530101,Sud et Ouest,20
595530102,Nord-Est,25
595540000,Sars-et-Rosières,15
595550000,Sars-Poteries,18
595560000,Sassegnies,7
595570000,Saultain,24
595580000,Saulzoir,20
595590000,Sebourg,28
595600101,centre 1,44
595600102,centre 2,34
595600201,burgault mouchonniere 1,39
595600202,Burgault mouchonniere 2a,15
595600203,Burgault mouchonniere 2b,4
595620000,Sémeries,21
595630000,Semousies,5
595640000,La Sentinelle,32
595650000,Sepmeries,8
595660000,Sequedin,49
595670000,Séranvillers-Forenville,9
595680000,Sercus,13
595690101,le marais,29
595690102,le bivouac,5
595690103,le centre ville,9
595690104,la brasserie et le faubourg,15
595690105,le puits du midi et Paul foucaut,28
595690106,quartier les epis,12
595700000,Socx,29
595710101,Ouest,21
595710102,Est,24
595720000,Solre-le-Château,29
595730000,Solrinnes,3
595740101,Quartier de Sessevalle,9
595740102,Quartier du Centre Ville,22
595740103,Quartier de Villers-Campeau,15
595740104,Quartier des Cheminots-Chauffour,31
595750000,Sommaing,8
595760000,Spycker,21
595770000,Staple,21
595780000,Steenbecque,38
595790000,Steene,25
595800000,Steenvoorde,91
595810000,Steenwerck,76
595820000,Strazeele,20
595830000,Taisnières-en-Thiérache,24
595840000,Taisnières-sur-Hon,24
595850000,Templemars,29
595860101,Le Paradis-Les Tertres,38
595860102,Le Maresquel,23
595870000,Terdeghem,27
595880101,de Groote-Chapeau Rouge,31
595880102,Village Nord,7
595880103,Village Sud,18
595880201,Coudekerque-Village,29
595890000,Thiant,32
595900000,Thiennes,19
595910000,Thivencelle,10
595920000,Thumeries,22
595930000,Thun-l'Évêque,1
595940000,Thun-Saint-Amand,12
595950000,Thun-Saint-Martin,3
595960000,Tilloy-lez-Marchiennes,8
595970000,Tilloy-lez-Cambrai,19
595980000,Toufflers,21
595990101,Orions,16
595990102,Pont Rompu,7
595990103,Z. A. du Ferrain,5
595990201,Bois d'Achelles,10
595990202,Clinquet,13
595990301,Les Francs,17
595990302,Brun Pain,6
595990303,Hippodrome,7
595990401,Petit Village,9
595990402,Blanche Porte,15
595990403,Flocon,17
595990501,Gambetta,14
595990502,Point Central,9
595990503,Gare,24
595990601,Rue des Villas,5
595990602,Blanc Seau,6
595990603,Descat,19
595990701,epideme,24
595990801,Tilleul-Guisnes,11
595990802,Virolois,20
595990901,Nationale,23
595990902,Hotel de Ville,32
595991001,Belencontre,9
595991002,Menin,8
595991003,La Baille,4
595991004,Phalempins,5
595991005,maraichers,7
595991101,egalite,9
595991102,Malcense,6
595991103,Courbet,8
595991201,Boulevard,12
595991202,Piats,11
595991203,chene-houplines,8
595991204,Croix Rouge,11
595991301,marliere,17
595991302,Testelin,8
595991401,Hopital Dron,7
595991402,Colbert,8
595991403,Schweitzer,12
595991501,Pont de Neuville,7
595991502,Yser,9
596000000,Tourmignies,8
596010000,Trélon,28
596020000,Tressin,11
596030101,Est,28
596030102,Ouest,25
596040000,Troisvilles,15
596050000,Uxem,19
596060101,Nungesser,17
596060102,La Briquette,21
596060201,Faubourg de Lille,16
596060202,Acacias,11
596060203,Dampierre,15
596060301,St-Waast,9
596060302,Dutemple,6
596060303,Chasse Royale,14
596060401,Neuf-Bourg,18
596060402,Quesnoy-Delsaux,25
596060403,Gare-Cannoniers,46
596060501,Vignoble,17
596060502,Fbg de Paris-Fbg St-Catherine,29
596060601,Mons-Romainville,17
596060602,Roleur,10
596060605,St-Michel,33
596070000,Vendegies-au-Bois,8
596080000,Vendegies-sur-Écaillon,16
596090000,Vendeville,15
596100000,Verchain-Maugré,13
596110000,Verlinghem,28
596120000,Vertain,6
596130000,Vicq,10
596140000,Viesly,12
596150000,Vieux-Berquin,40
596160101,nord,13
596160102,coron vert,7
596160103,ecarlate-grand quesnoy-rieu de conde,11
596160104,zone d'activite industrielle economique,17
596160105,sud,13
596170000,Vieux-Mesnil,11
596180000,Vieux-Reng,19
596190000,Villereau,17
596200000,Villers-au-Tertre,6
596220000,Villers-en-Cauchies,10
596230000,Villers-Guislain,10
596240000,Villers-Outréaux,21
596250000,Villers-Plouich,8
596260000,Villers-Pol,16
596270000,Villers-Sire-Nicole,17
596280000,Volckerinckhove,22
596290000,Vred,12
596300000,Wahagnies,13
596310000,Walincourt-Selvigny,27
596320101,Ouest,21
596320102,Est,22
596330000,Wallers-en-Fagne,12
596340000,Wallon-Cappel,21
596350000,Wambaix,5
596360101,Rive Droite,47
596360102,Centre Ville,11
596360103,Agrippin,5
596360104,Foch Pasteur-Ecarts,27
596370000,Wandignies-Hamage,13
596380000,Wannehain,12
596390000,Wargnies-le-Grand,18
596400000,Wargnies-le-Petit,11
596410000,Warhem,42
596420000,Warlaing,11
596430000,Warneton,12
596450000,Wasnes-au-Bac,8
596460101,L'allumette,7
596460102,Le vivier,33
596460103,Louise Michel,11
596460201,Centre-Noir Bonnet,7
596460202,Noir Bonnet,18
596460203,La ville,14
596460301,Pharos-Haut Vinage,14
596460302,Le haut Vinage,23
596470000,Watten,29
596480101,Wattignies Est,13
596480102,marais flequieres,9
596480103,Arbrisseau Ouest,7
596480104,Wattignies Centre,19
596480201,Blanc Riez Centre,4
596480202,Blanc Riez Nord Est,2
596480203,Villagexpo et Extension,7
596480204,Blanc Riez Sud Ouest,4
596490000,Wattignies-la-Victoire,8
596500101,Union,1
596500102,Sapin Vert,6
596500103,Mousserie 1,7
596500104,Mousserie 2,5
596500201,Touquet-Saint Gerard,9
596500202,Martinoire,18
596500301,cretinier,10
596500302,Laboureur,6
596500303,Vieille Place,5
596500304,Ballon,5
596500401,Beck Sartel,19
596500402,Centre,18
596500403,Broche de Fer-Saint Lievin-Bas Chemin,11
596500501,Plouys,16
596500601,Baillerie,9
596500602,Houzarde,5
596500603,Beaulieu 1,7
596500604,Beaulieu 2,5
596500605,Beaulieu 3,5
596510000,Wavrechain-sous-Denain,12
596520000,Wavrechain-sous-Faulx,10
596530101,Nord Ouest,38
596530102,Centre,10
596530103,Est,12
596540101,Gambetta,10
596540102,Centre,17
596540103,Notre Dame,8
596550000,Wemaers-Cappel,12
596560000,Wervicq-Sud,33
596570000,West-Cappel,19
596580000,Wicres,8
596590000,Wignehies,36
596600000,Willems,26
596610000,Willies,12
596620000,Winnezeele,32
596630101,Sud,53
596630102,Nord,56
596640000,Wulverdinghe,8
596650000,Wylder,10
596660000,Zegerscappel,41
596670000,Zermezeele,10
596680000,Zuydcoote,15
596690000,Zuytpeene,22
596700000,Don,14
600010000,Abancourt,12
600020000,Abbecourt,12
600030000,Abbeville-Saint-Lucien,5
600040000,Achy,9
600050000,Acy-en-Multien,9
600070000,Agnetz,34
600080000,Airion,12
600090000,Allonne,38
600100000,Amblainville,34
600110000,Amy,1
600120000,Andeville,23
600130000,Angicourt,1
600150000,Angy,9
600160000,Ansacq,7
600170000,Ansauvillers,10
600210000,Appilly,5
600220000,Apremont,8
600250000,Attichy,21
600260000,Auchy-la-Montagne,7
600280000,Aumont-en-Halatte,7
600290000,Auneuil,31
600300000,Auteuil,7
600310000,Autheuil-en-Valois,5
600330000,Avilly-Saint-Léonard,7
600340000,Avrechy,14
600370000,Bab?uf,6
600380000,Bachivillers,4
600390000,Bacouël,6
600410000,Bailleul-sur-Thérain,27
600430000,Bailly,6
600440000,Balagny-sur-Thérain,12
600490000,Bazancourt,4
600510000,Beaudéduit,6
600540000,Beaumont-les-Nonains,8
600560000,Beaurepaire,3
600570101,Cathedrale-Universite,24
600570102,Saint-Etienne-Gare Routiere,18
600570201,Prefecture,32
600570202,Saint-Just des Marais,20
600570301,Saint-Lucien,5
600570302,Jeanne Hachette-Bois Brule,36
600570303,Notre Dame du Thil,18
600570401,Felix Faure,6
600570402,Tilloy-Bas Romains,48
600570403,Argentine Est,2
600570404,Argentine Ouest,3
600570405,Residence Argentine,8
600570501,Marissel,25
600570601,Voisinlieu,77
600570701,Faubourg Saint-Jean-Truffaut,20
600570702,Berlioz-Champ de Manoeuvre,18
600570703,Residence Saint-Jean,5
600570704,Saint-Jean HLM,10
600580000,Beauvoir,7
600590000,Béhéricourt,5
600600000,Belle-Église,8
600630000,Berneuil-en-Bray,17
600640000,Berneuil-sur-Aisne,12
600650000,Berthecourt,18
600720000,Bitry,10
600730000,Blacourt,8
600740000,Blaincourt-lès-Précy,7
600750000,Blancfossé,4
600760000,Blargies,8
600770000,Blicourt,8
600790000,Boissy-Fresnoy,9
600800000,Boissy-le-Bois,3
600810000,Bonlier,4
600820000,Bonneuil-les-Eaux,16
600840000,Bonnières,5
600850000,Bonvillers,2
600860000,Boran-sur-Oise,20
600870000,Borest,3
600880000,Bornel,39
600890000,Boubiers,6
600900000,Bouconvillers,6
600910000,Bouillancy,8
600950000,Boury-en-Vexin,9
600960000,Boutavent,4
600970000,Boutencourt,5
600980000,Bouvresse,3
601010000,Brégy,7
601020000,Brenouille,1
601030000,Bresles,38
601040000,Breteuil,49
601050000,Brétigny,4
601060000,Breuil-le-Sec,1
601070000,Breuil-le-Vert,24
601080000,Briot,3
601090000,Brombos,5
601100000,Broquiers,2
601110000,Broyes,7
601120000,Brunvillers-la-Motte,3
601130000,Bucamps,5
601140000,Buicourt,5
601150000,Bulles,15
601160000,Bury,28
601180000,Caisnes,5
601200000,Cambronne-lès-Clermont,12
601220000,Campeaux,7
601230000,Campremy,7
601280000,Canny-sur-Thérain,11
601290000,Carlepont,18
601310000,Catheux,2
601330000,Catillon-Fumechon,9
601340000,Cauffry,18
601350000,Cauvigny,18
601360000,Cempuis,7
601380000,Chamant,19
601390101,Nord,27
601390201,Est,38
601390301,Ouest,22
601400000,Chambors,3
601410101,Centre-Hôtel de Ville,10
601410201,Centre-Gare,11
601410301,La Canardiere-Le Castel,14
601410401,Saint-Denis,13
601410501,Les Lycées-La Forêt-Le Château,11
601420000,La Chapelle-en-Serval,26
601430000,Chaumont-en-Vexin,45
601440000,Chavençon,4
601450000,Chelles,11
601460000,Chepoix,5
601480000,Chèvreville,5
601510000,Choisy-au-Bac,1
601530000,Choqueuse-les-Bénards,1
601550000,Cires-lès-Mello,33
601560000,Clairoix,7
601570101,Nord,9
601570201,Ouest,11
601570301,Sud Est,5
601570401,Nord Est-Sud Ouest,24
601590101,reservoirs,13
601590201,pompidou,8
601590301,jardins,15
601590401,St-Germain,6
601590501,royallieu,20
601590601,clos des roses 1,6
601590701,clos des roses 2,2
601590801,puy du roi,6
601590901,victoire,5
601591001,acacias,7
601591101,avenues,14
601591201,bellicart,15
601591301,St-Lazare-Veneurs,16
601591401,capucins,10
601591501,sablons,8
601591601,centre ville -petit margny,20
601591701,zac de mercieres,40
601591801,zi nord,14
601591901,foret-hippodrome-parc,11
601610000,Conteville,1
601620000,Corbeil-Cerf,5
601630000,Cormeilles,4
601640000,Le Coudray-Saint-Germer,10
601650000,Le Coudray-sur-Thelle,7
601670000,Couloisy,6
601690000,Courcelles-lès-Gisors,13
601700000,Courteuil,9
601710000,Courtieux,3
601720000,Coye-la-Forêt,23
601730000,Cramoisy,6
601750101,Rive Gauche,24
601750102,Voltaire,9
601750103,La Gare-Le Marais,32
601750201,Les Hautes Haies,7
601750202,Le Parc Rouher,13
601750203,Les Haies,5
601750204,Jean Biondi,6
601750301,Cavee de Paris,7
601750302,Cavee de Senlis,7
601750401,Moulin Ouest,7
601750402,Moulin Est,4
601750501,Zone d'Activite Ouest,13
601750601,Zone d'Activite Est,11
601750602,Zone Naturelle Protegee,3
601760101,Hazemont-Mermont,6
601760201,Geresmes-Bouillant,13
601760301,Centre Ville,10
601760401,St-Ladre-La Sablonniere,39
601760501,Les Musiciens Ii,5
601760601,Les Fleurs-Les Musiciens i,10
601760701,St-Laurent-Les Roncettes,6
601780000,Crèvec?ur-le-Grand,34
601800000,Crillon,7
601820000,Le Crocq,2
601830000,Croissy-sur-Celle,5
601840000,Croutoy,6
601850000,Crouy-en-Thelle,8
601870000,Cuigy-en-Bray,16
601880000,Cuise-la-Motte,17
601890000,Cuts,11
601930000,Daméraucourt,4
601940000,Dargies,5
601950000,Delincourt,7
601960000,Le Déluge,5
601970000,Dieudonné,9
601990000,Doméliers,5
602030000,Duvy,2
602050000,Élencourt,2
602080000,Énencourt-Léage,3
602090000,Énencourt-le-Sec,5
602110000,Éragny-sur-Epte,16
602120000,Ercuis,13
602130000,Ermenonville,11
602140000,Ernemont-Boutavent,4
602170000,Escames,11
602180000,Esches,19
602190000,Escles-Saint-Pierre,6
602200000,Espaubourg,8
602210000,Esquennoy,8
602220000,Essuiles,15
602250000,Étouy,12
602260000,Ève,4
602280000,Fay-les-Étangs,5
602300000,Le Fay-Saint-Quentin,5
602330000,Feuquières,18
602340000,Fitz-James,22
602350000,Flavacourt,19
602370000,Fléchy,2
602390000,Fleury,11
602400000,Fontaine-Bonneleau,9
602410000,Fontaine-Chaalis,8
602420000,Fontaine-Lavaganne,6
602430000,Fontaine-Saint-Lucien,2
602440000,Fontenay-Torcy,6
602450000,Formerie,36
602480000,Fouilloy,7
602490000,Foulangues,5
602500000,Fouquenies,8
602510000,Fouquerolles,5
602520000,Fournival,8
602530000,Francastel,4
602560000,Fresneaux-Montchevreuil,13
602570000,Fresne-Léguillon,7
602590000,Fresnoy-en-Thelle,9
602640000,Frocourt,4
602650000,Froissy,16
602670000,Le Gallet,5
602680000,Gannes,7
602690000,Gaudechart,4
602700000,Genvry,1
602710000,Gerberoy,3
602750000,Glatigny,2
602770000,Goincourt,12
602800000,Gourchelles,3
602820101,Centre,17
602820201,Ouest,16
602820301,Est,20
602820401,Sud,32
602830000,Gouy-les-Groseillers,1
602860000,Grandvilliers,35
602870000,Grandrû,5
602880000,Grémévillers,5
602890000,Grez,3
602900000,Guignecourt,4
602930000,Hadancourt-le-Haut-Clocher,9
602950000,Halloy,7
602960000,Hannaches,7
602970000,Le Hamel,4
602980000,Hanvoile,7
602990000,Hardivillers,14
603000000,Hardivillers-en-Vexin,3
603010000,Haucourt,1
603020000,Haudivillers,7
603030000,Hautbos,2
603040000,Haute-Épine,4
603050000,Hautefontaine,6
603060000,Hécourt,7
603070000,Heilles,9
603090000,Hénonville,10
603100000,Herchies,10
603110000,La Hérelle,4
603120000,Héricourt-sur-Thérain,6
603130000,Hermes,26
603140000,Hétomesnil,3
603150000,Hodenc-en-Bray,7
603160000,Hodenc-l'Évêque,2
603170000,Hondainville,8
603190000,La Houssoye,7
603210000,Ivry-le-Temple,14
603220000,Jaméricourt,5
603240000,Jaulzy,12
603270000,Jouy-sous-Thelle,15
603280000,Juvignies,9
603300000,Laboissière-en-Thelle,17
603310000,Labosse,11
603330000,Lachapelle-aux-Pots,18
603340000,Lachapelle-Saint-Pierre,11
603350000,Lachapelle-sous-Gerberoy,4
603360000,Lachaussée-du-Bois-d'Écu,2
603390000,Lafraye,4
603410000,Lagny-le-Sec,18
603420000,Laigneville,28
603430000,Lalande-en-Son,7
603440000,Lalandelle,7
603460101,Est,36
603460201,Ouest,32
603470000,Lannoy-Cuillère,17
603520000,Lattainville,4
603530000,Lavacquerie,3
603540000,Laverrière,2
603550000,Laversines,11
603560000,Lavilletertre,12
603590000,Lhéraule,2
603600101,Sud Ouest,17
603600201,Centre Est,12
603600301,Nord Est,4
603610000,Liancourt-Saint-Pierre,14
603630000,Lierville,10
603650000,Lihus,13
603660000,Litz,6
603670000,Loconville,5
603700000,Lormaison,14
603710000,Loueuse,5
603720000,Luchy,10
603760000,Maisoncelle-Saint-Pierre,3
603770000,Maisoncelle-Tuilerie,5
603800000,Mareuil-sur-Ourcq,19
603820101,Est,23
603820201,Centre,17
603820301,Ouest,8
603850000,Marolles,14
603870000,Marseille-en-Beauvaisis,14
603880000,Martincourt,2
603900000,Maulers,8
603910000,Maysel,3
603930000,Mello,7
603950101,Faubourg Nord,12
603950201,Centre Ville,16
603950301,Faubourg Sud,20
603950401,Villages et Jardins,12
603950501,Nacre,10
603950601,Chesnaie-Zi,24
603970000,Le Mesnil-Conteville,2
603980000,Le Mesnil-en-Thelle,24
603990000,Le Mesnil-Saint-Firmin,2
604000000,Le Mesnil-sur-Bulles,2
604010000,Le Mesnil-Théribus,14
604030000,Milly-sur-Thérain,24
604040000,Mogneville,9
604050000,Moliens,11
604070000,Monceaux-l'Abbaye,3
604090000,Monchy-Saint-Éloi,11
604100000,Mondescourt,4
604110000,Monneville,12
